match_id,team_a,team_b,result,team_a_avg_distance_covered_km,team_b_avg_distance_covered_km,diff_avg_distance_covered_km,team_a_avg_minutes_played,team_b_avg_minutes_played,diff_avg_minutes_played,team_a_avg_pass_accuracy,team_b_avg_pass_accuracy,diff_avg_pass_accuracy,team_a_avg_player_rating,team_b_avg_player_rating,diff_avg_player_rating,team_a_avg_possession_impact,team_b_avg_possession_impact,diff_avg_possession_impact,team_a_avg_stamina_score,team_b_avg_stamina_score,diff_avg_stamina_score,team_a_avg_top_speed_kmh,team_b_avg_top_speed_kmh,diff_avg_top_speed_kmh,team_a_total_assists,team_b_total_assists,diff_total_assists,team_a_total_clearances,team_b_total_clearances,diff_total_clearances,team_a_total_creativity_score,team_b_total_creativity_score,diff_total_creativity_score,team_a_total_defensive_contribution,team_b_total_defensive_contribution,diff_total_defensive_contribution,team_a_total_expected_assists_xa,team_b_total_expected_assists_xa,diff_total_expected_assists_xa,team_a_total_expected_goals_xg,team_b_total_expected_goals_xg,diff_total_expected_goals_xg,team_a_total_goals,team_b_total_goals,diff_total_goals,team_a_total_interceptions,team_b_total_interceptions,diff_total_interceptions,team_a_total_key_passes,team_b_total_key_passes,diff_total_key_passes,team_a_total_offensive_contribution,team_b_total_offensive_contribution,diff_total_offensive_contribution,team_a_total_saves,team_b_total_saves,diff_total_saves,team_a_total_shots,team_b_total_shots,diff_total_shots,team_a_total_shots_on_target,team_b_total_shots_on_target,diff_total_shots_on_target,team_a_total_tackles,team_b_total_tackles,diff_total_tackles
M00581,Germany,Jamaica,W,4.023076923076923,3.8115384615384613,0.21153846153846168,35.65384615384615,38.38461538461539,-2.7307692307692335,0.7965384615384615,0.831923076923077,-0.03538461538461546,3.911538461538462,3.730769230769231,0.18076923076923102,2.780769230769231,2.5076923076923077,0.27307692307692344,83.50384615384615,81.66538461538462,1.8384615384615302,19.523076923076925,20.053846153846152,-0.5307692307692271,1.0,1.0,0.0,23.0,22.0,1.0,1128.1000000000001,1246.6999999999998,-118.59999999999968,1290.6000000000001,1452.7,-162.0999999999999,0.24,0.7200000000000001,-0.4800000000000001,0.08,0.44,-0.36,2.0,2.0,0.0,18.0,10.0,8.0,11.0,9.0,2.0,1152.3000000000002,1150.8,1.5000000000002274,4.0,1.0,3.0,9.0,20.0,-11.0,0.0,4.0,-4.0,15.0,17.0,-2.0
M00581,Jamaica,Germany,L,3.8115384615384613,4.023076923076923,-0.21153846153846168,38.38461538461539,35.65384615384615,2.7307692307692335,0.831923076923077,0.7965384615384615,0.03538461538461546,3.730769230769231,3.911538461538462,-0.18076923076923102,2.5076923076923077,2.780769230769231,-0.27307692307692344,81.66538461538462,83.50384615384615,-1.8384615384615302,20.053846153846152,19.523076923076925,0.5307692307692271,1.0,1.0,0.0,22.0,23.0,-1.0,1246.6999999999998,1128.1000000000001,118.59999999999968,1452.7,1290.6000000000001,162.0999999999999,0.7200000000000001,0.24,0.4800000000000001,0.44,0.08,0.36,2.0,2.0,0.0,10.0,18.0,-8.0,9.0,11.0,-2.0,1150.8,1152.3000000000002,-1.5000000000002274,1.0,4.0,-3.0,20.0,9.0,11.0,4.0,0.0,4.0,17.0,15.0,2.0
M00582,Switzerland,Canada,L,4.138461538461538,3.6538461538461537,0.4846153846153842,37.19230769230769,33.19230769230769,4.0,0.8296153846153846,0.8292307692307692,0.00038461538461542766,3.5653846153846156,3.4423076923076925,0.12307692307692308,3.092307692307692,3.2230769230769223,-0.1307692307692303,81.31923076923077,83.46923076923078,-2.1500000000000057,19.18846153846154,17.65,1.53846153846154,1.0,1.0,0.0,15.0,27.0,-12.0,1224.4,1192.8,31.600000000000136,1347.6999999999998,1415.2000000000003,-67.50000000000045,0.51,1.12,-0.6100000000000001,0.11,0.36000000000000004,-0.25000000000000006,0.0,1.0,-1.0,20.0,10.0,10.0,12.0,14.0,-2.0,1155.4,1202.8,-47.399999999999864,3.0,2.0,1.0,15.0,11.0,4.0,2.0,0.0,2.0,26.0,19.0,7.0
M00582,Canada,Switzerland,W,3.6538461538461537,4.138461538461538,-0.4846153846153842,33.19230769230769,37.19230769230769,-4.0,0.8292307692307692,0.8296153846153846,-0.00038461538461542766,3.4423076923076925,3.5653846153846156,-0.12307692307692308,3.2230769230769223,3.092307692307692,0.1307692307692303,83.46923076923078,81.31923076923077,2.1500000000000057,17.65,19.18846153846154,-1.53846153846154,1.0,1.0,0.0,27.0,15.0,12.0,1192.8,1224.4,-31.600000000000136,1415.2000000000003,1347.6999999999998,67.50000000000045,1.12,0.51,0.6100000000000001,0.36000000000000004,0.11,0.25000000000000006,1.0,0.0,1.0,10.0,20.0,-10.0,14.0,12.0,2.0,1202.8,1155.4,47.399999999999864,2.0,3.0,-1.0,11.0,15.0,-4.0,0.0,2.0,-2.0,19.0,26.0,-7.0
M00583,Mexico,Iran,D,4.550000000000001,4.1692307692307695,0.3807692307692312,39.07692307692308,39.46153846153846,-0.3846153846153797,0.7892307692307692,0.8034615384615383,-0.014230769230769158,3.5461538461538464,3.723076923076923,-0.17692307692307674,3.3153846153846156,3.284615384615385,0.03076923076923066,83.89999999999999,81.30000000000001,2.59999999999998,18.434615384615384,18.361538461538462,0.07307692307692193,1.0,3.0,-2.0,22.0,20.0,2.0,1171.9999999999998,1263.3999999999999,-91.40000000000009,1349.4,1329.1,20.300000000000182,0.5700000000000001,0.52,0.050000000000000044,0.23,0.16999999999999998,0.060000000000000026,2.0,3.0,-1.0,18.0,20.0,-2.0,15.0,15.0,0.0,1153.7,1306.8999999999999,-153.19999999999982,1.0,2.0,-1.0,16.0,16.0,0.0,1.0,1.0,0.0,15.0,15.0,0.0
M00583,Iran,Mexico,D,4.1692307692307695,4.550000000000001,-0.3807692307692312,39.46153846153846,39.07692307692308,0.3846153846153797,0.8034615384615383,0.7892307692307692,0.014230769230769158,3.723076923076923,3.5461538461538464,0.17692307692307674,3.284615384615385,3.3153846153846156,-0.03076923076923066,81.30000000000001,83.89999999999999,-2.59999999999998,18.361538461538462,18.434615384615384,-0.07307692307692193,3.0,1.0,2.0,20.0,22.0,-2.0,1263.3999999999999,1171.9999999999998,91.40000000000009,1329.1,1349.4,-20.300000000000182,0.52,0.5700000000000001,-0.050000000000000044,0.16999999999999998,0.23,-0.060000000000000026,3.0,2.0,1.0,20.0,18.0,2.0,15.0,15.0,0.0,1306.8999999999999,1153.7,153.19999999999982,2.0,1.0,1.0,16.0,16.0,0.0,1.0,1.0,0.0,15.0,15.0,0.0
M00584,South Africa,Egypt,D,3.892307692307692,4.096153846153847,-0.2038461538461549,35.07692307692308,35.69230769230769,-0.6153846153846132,0.8053846153846153,0.8076923076923076,-0.002307692307692344,3.476923076923077,3.4615384615384617,0.01538461538461533,2.7653846153846158,3.357692307692308,-0.5923076923076924,84.39230769230768,80.65384615384616,3.7384615384615216,17.22307692307692,17.496153846153845,-0.27307692307692477,3.0,0.0,3.0,17.0,15.0,2.0,1241.9,1071.5,170.4000000000001,1453.8000000000002,1333.1,120.70000000000027,0.8700000000000001,0.32999999999999996,0.5400000000000001,0.15,0.09000000000000001,0.059999999999999984,2.0,1.0,1.0,14.0,20.0,-6.0,9.0,14.0,-5.0,1130.2,1115.1999999999998,15.000000000000227,3.0,4.0,-1.0,12.0,9.0,3.0,1.0,0.0,1.0,16.0,28.0,-12.0
M00584,Egypt,South Africa,D,4.096153846153847,3.892307692307692,0.2038461538461549,35.69230769230769,35.07692307692308,0.6153846153846132,0.8076923076923076,0.8053846153846153,0.002307692307692344,3.4615384615384617,3.476923076923077,-0.01538461538461533,3.357692307692308,2.7653846153846158,0.5923076923076924,80.65384615384616,84.39230769230768,-3.7384615384615216,17.496153846153845,17.22307692307692,0.27307692307692477,0.0,3.0,-3.0,15.0,17.0,-2.0,1071.5,1241.9,-170.4000000000001,1333.1,1453.8000000000002,-120.70000000000027,0.32999999999999996,0.8700000000000001,-0.5400000000000001,0.09000000000000001,0.15,-0.059999999999999984,1.0,2.0,-1.0,20.0,14.0,6.0,14.0,9.0,5.0,1115.1999999999998,1130.2,-15.000000000000227,4.0,3.0,1.0,9.0,12.0,-3.0,0.0,1.0,-1.0,28.0,16.0,12.0
M00585,Iran,Poland,L,3.6884615384615387,4.038461538461538,-0.34999999999999964,34.03846153846154,35.07692307692308,-1.03846153846154,0.7996153846153844,0.8076923076923077,-0.008076923076923315,3.5576923076923075,3.75,-0.1923076923076925,3.9423076923076925,2.603846153846154,1.3384615384615386,81.49615384615385,82.64230769230768,-1.1461538461538368,17.446153846153848,20.16153846153846,-2.715384615384611,2.0,1.0,1.0,19.0,26.0,-7.0,1320.3,1237.7,82.59999999999991,1418.8,1315.9,102.89999999999986,0.66,0.07,0.5900000000000001,0.8,0.29000000000000004,0.51,2.0,1.0,1.0,15.0,15.0,0.0,19.0,14.0,5.0,1222.7,1126.3,96.40000000000009,0.0,5.0,-5.0,11.0,12.0,-1.0,3.0,2.0,1.0,14.0,20.0,-6.0
M00585,Poland,Iran,W,4.038461538461538,3.6884615384615387,0.34999999999999964,35.07692307692308,34.03846153846154,1.03846153846154,0.8076923076923077,0.7996153846153844,0.008076923076923315,3.75,3.5576923076923075,0.1923076923076925,2.603846153846154,3.9423076923076925,-1.3384615384615386,82.64230769230768,81.49615384615385,1.1461538461538368,20.16153846153846,17.446153846153848,2.715384615384611,1.0,2.0,-1.0,26.0,19.0,7.0,1237.7,1320.3,-82.59999999999991,1315.9,1418.8,-102.89999999999986,0.07,0.66,-0.5900000000000001,0.29000000000000004,0.8,-0.51,1.0,2.0,-1.0,15.0,15.0,0.0,14.0,19.0,-5.0,1126.3,1222.7,-96.40000000000009,5.0,0.0,5.0,12.0,11.0,1.0,2.0,3.0,-1.0,20.0,14.0,6.0
M00586,Ghana,Panama,W,3.7384615384615385,3.542307692307692,0.19615384615384635,35.34615384615385,37.15384615384615,-1.8076923076923066,0.8373076923076923,0.7992307692307694,0.0380769230769229,3.434615384615385,3.7576923076923077,-0.3230769230769228,2.6769230769230767,2.5307692307692307,0.14615384615384608,81.78846153846153,82.04230769230769,-0.2538461538461547,17.48076923076923,20.50769230769231,-3.0269230769230795,1.0,2.0,-1.0,14.0,19.0,-5.0,1277.1000000000001,1153.1,124.00000000000023,1387.1,1460.2999999999997,-73.19999999999982,0.75,0.56,0.18999999999999995,0.07,0.14,-0.07,1.0,2.0,-1.0,9.0,18.0,-9.0,18.0,9.0,9.0,1201.2,1199.6,1.6000000000001364,2.0,2.0,0.0,13.0,17.0,-4.0,2.0,3.0,-1.0,20.0,27.0,-7.0
M00586,Panama,Ghana,L,3.542307692307692,3.7384615384615385,-0.19615384615384635,37.15384615384615,35.34615384615385,1.8076923076923066,0.7992307692307694,0.8373076923076923,-0.0380769230769229,3.7576923076923077,3.434615384615385,0.3230769230769228,2.5307692307692307,2.6769230769230767,-0.14615384615384608,82.04230769230769,81.78846153846153,0.2538461538461547,20.50769230769231,17.48076923076923,3.0269230769230795,2.0,1.0,1.0,19.0,14.0,5.0,1153.1,1277.1000000000001,-124.00000000000023,1460.2999999999997,1387.1,73.19999999999982,0.56,0.75,-0.18999999999999995,0.14,0.07,0.07,2.0,1.0,1.0,18.0,9.0,9.0,9.0,18.0,-9.0,1199.6,1201.2,-1.6000000000001364,2.0,2.0,0.0,17.0,13.0,4.0,3.0,2.0,1.0,27.0,20.0,7.0
M00587,Colombia,Serbia,W,3.6500000000000004,4.05,-0.39999999999999947,32.88461538461539,34.42307692307692,-1.538461538461533,0.8042307692307694,0.8096153846153845,-0.005384615384615099,3.4038461538461537,3.2961538461538455,0.1076923076923082,2.8730769230769226,2.6384615384615384,0.23461538461538423,81.20384615384614,82.22307692307692,-1.0192307692307736,16.973076923076924,17.48076923076923,-0.5076923076923059,2.0,0.0,2.0,18.0,12.0,6.0,1135.7999999999997,1271.3000000000002,-135.50000000000045,1276.0,1290.8,-14.799999999999955,0.22,0.45000000000000007,-0.23000000000000007,0.4,0.7400000000000001,-0.3400000000000001,1.0,2.0,-1.0,11.0,12.0,-1.0,16.0,19.0,-3.0,1184.0,1177.4,6.599999999999909,3.0,5.0,-2.0,14.0,14.0,0.0,3.0,1.0,2.0,15.0,19.0,-4.0
M00587,Serbia,Colombia,L,4.05,3.6500000000000004,0.39999999999999947,34.42307692307692,32.88461538461539,1.538461538461533,0.8096153846153845,0.8042307692307694,0.005384615384615099,3.2961538461538455,3.4038461538461537,-0.1076923076923082,2.6384615384615384,2.8730769230769226,-0.23461538461538423,82.22307692307692,81.20384615384614,1.0192307692307736,17.48076923076923,16.973076923076924,0.5076923076923059,0.0,2.0,-2.0,12.0,18.0,-6.0,1271.3000000000002,1135.7999999999997,135.50000000000045,1290.8,1276.0,14.799999999999955,0.45000000000000007,0.22,0.23000000000000007,0.7400000000000001,0.4,0.3400000000000001,2.0,1.0,1.0,12.0,11.0,1.0,19.0,16.0,3.0,1177.4,1184.0,-6.599999999999909,5.0,3.0,2.0,14.0,14.0,0.0,1.0,3.0,-2.0,19.0,15.0,4.0
M00588,Saudi Arabia,Uruguay,D,4.319230769230769,4.161538461538461,0.15769230769230802,39.07692307692308,37.42307692307692,1.6538461538461604,0.8173076923076922,0.8173076923076923,-1.1102230246251565e-16,3.923076923076923,4.003846153846154,-0.08076923076923093,3.957692307692308,3.130769230769231,0.8269230769230766,80.85769230769232,81.97692307692309,-1.119230769230768,19.726923076923075,19.74615384615385,-0.019230769230773603,0.0,2.0,-2.0,19.0,17.0,2.0,1226.8999999999999,1232.8999999999999,-6.0,1323.3,1394.6999999999998,-71.39999999999986,0.59,0.1,0.49,0.5900000000000001,0.88,-0.2899999999999999,1.0,3.0,-2.0,19.0,17.0,2.0,12.0,8.0,4.0,1215.6000000000001,1106.3,109.30000000000018,2.0,1.0,1.0,7.0,10.0,-3.0,0.0,1.0,-1.0,24.0,27.0,-3.0
M00588,Uruguay,Saudi Arabia,D,4.161538461538461,4.319230769230769,-0.15769230769230802,37.42307692307692,39.07692307692308,-1.6538461538461604,0.8173076923076923,0.8173076923076922,1.1102230246251565e-16,4.003846153846154,3.923076923076923,0.08076923076923093,3.130769230769231,3.957692307692308,-0.8269230769230766,81.97692307692309,80.85769230769232,1.119230769230768,19.74615384615385,19.726923076923075,0.019230769230773603,2.0,0.0,2.0,17.0,19.0,-2.0,1232.8999999999999,1226.8999999999999,6.0,1394.6999999999998,1323.3,71.39999999999986,0.1,0.59,-0.49,0.88,0.5900000000000001,0.2899999999999999,3.0,1.0,2.0,17.0,19.0,-2.0,8.0,12.0,-4.0,1106.3,1215.6000000000001,-109.30000000000018,1.0,2.0,-1.0,10.0,7.0,3.0,1.0,0.0,1.0,27.0,24.0,3.0
M00589,Senegal,Panama,D,4.5807692307692305,3.838461538461538,0.7423076923076923,37.96153846153846,35.0,2.96153846153846,0.7938461538461539,0.7919230769230771,0.0019230769230768052,4.003846153846154,3.4384615384615382,0.5653846153846156,3.8115384615384613,2.773076923076923,1.0384615384615383,80.22692307692309,81.40384615384616,-1.1769230769230745,20.06923076923077,17.265384615384615,2.8038461538461554,0.0,1.0,-1.0,20.0,19.0,1.0,1180.4,1268.7,-88.29999999999995,1476.5,1386.0,90.5,1.53,0.37,1.1600000000000001,0.30000000000000004,0.7,-0.3999999999999999,3.0,0.0,3.0,11.0,11.0,0.0,19.0,9.0,10.0,1147.1999999999998,1271.7,-124.50000000000023,2.0,5.0,-3.0,10.0,12.0,-2.0,2.0,1.0,1.0,26.0,26.0,0.0
M00589,Panama,Senegal,D,3.838461538461538,4.5807692307692305,-0.7423076923076923,35.0,37.96153846153846,-2.96153846153846,0.7919230769230771,0.7938461538461539,-0.0019230769230768052,3.4384615384615382,4.003846153846154,-0.5653846153846156,2.773076923076923,3.8115384615384613,-1.0384615384615383,81.40384615384616,80.22692307692309,1.1769230769230745,17.265384615384615,20.06923076923077,-2.8038461538461554,1.0,0.0,1.0,19.0,20.0,-1.0,1268.7,1180.4,88.29999999999995,1386.0,1476.5,-90.5,0.37,1.53,-1.1600000000000001,0.7,0.30000000000000004,0.3999999999999999,0.0,3.0,-3.0,11.0,11.0,0.0,9.0,19.0,-10.0,1271.7,1147.1999999999998,124.50000000000023,5.0,2.0,3.0,12.0,10.0,2.0,1.0,2.0,-1.0,26.0,26.0,0.0
M00590,Scotland,Qatar,D,3.503846153846154,4.007692307692308,-0.5038461538461538,31.846153846153847,35.30769230769231,-3.46153846153846,0.8107692307692308,0.801923076923077,0.008846153846153837,3.6576923076923076,3.8846153846153846,-0.226923076923077,3.180769230769231,2.9730769230769236,0.2076923076923074,81.39230769230768,82.2576923076923,-0.8653846153846132,18.92307692307692,19.803846153846152,-0.8807692307692321,0.0,1.0,-1.0,17.0,16.0,1.0,1259.4,1177.8,81.60000000000014,1377.6,1430.0,-52.40000000000009,0.42000000000000004,1.09,-0.67,0.14,2.1,-1.96,1.0,2.0,-1.0,13.0,12.0,1.0,13.0,10.0,3.0,1200.1999999999998,1207.6000000000001,-7.400000000000318,1.0,2.0,-1.0,11.0,14.0,-3.0,1.0,2.0,-1.0,23.0,17.0,6.0
M00590,Qatar,Scotland,D,4.007692307692308,3.503846153846154,0.5038461538461538,35.30769230769231,31.846153846153847,3.46153846153846,0.801923076923077,0.8107692307692308,-0.008846153846153837,3.8846153846153846,3.6576923076923076,0.226923076923077,2.9730769230769236,3.180769230769231,-0.2076923076923074,82.2576923076923,81.39230769230768,0.8653846153846132,19.803846153846152,18.92307692307692,0.8807692307692321,1.0,0.0,1.0,16.0,17.0,-1.0,1177.8,1259.4,-81.60000000000014,1430.0,1377.6,52.40000000000009,1.09,0.42000000000000004,0.67,2.1,0.14,1.96,2.0,1.0,1.0,12.0,13.0,-1.0,10.0,13.0,-3.0,1207.6000000000001,1200.1999999999998,7.400000000000318,2.0,1.0,1.0,14.0,11.0,3.0,2.0,1.0,1.0,17.0,23.0,-6.0
M00591,Argentina,Brazil,D,3.5999999999999996,3.5615384615384618,0.03846153846153788,33.03846153846154,34.26923076923077,-1.2307692307692264,0.8257692307692308,0.8288461538461539,-0.003076923076923088,3.4846153846153842,3.219230769230769,0.26538461538461533,2.6500000000000004,2.4923076923076923,0.15769230769230802,82.94999999999999,80.97307692307692,1.9769230769230717,17.45769230769231,17.73076923076923,-0.2730769230769212,1.0,0.0,1.0,14.0,31.0,-17.0,1233.3,1151.3999999999999,81.90000000000009,1519.1,1351.0000000000002,168.09999999999968,0.14,0.09,0.05000000000000002,0.27,0.12,0.15000000000000002,7.0,1.0,6.0,10.0,7.0,3.0,13.0,10.0,3.0,1141.3000000000002,1186.0,-44.69999999999982,0.0,3.0,-3.0,15.0,13.0,2.0,1.0,2.0,-1.0,14.0,13.0,1.0
M00591,Brazil,Argentina,D,3.5615384615384618,3.5999999999999996,-0.03846153846153788,34.26923076923077,33.03846153846154,1.2307692307692264,0.8288461538461539,0.8257692307692308,0.003076923076923088,3.219230769230769,3.4846153846153842,-0.26538461538461533,2.4923076923076923,2.6500000000000004,-0.15769230769230802,80.97307692307692,82.94999999999999,-1.9769230769230717,17.73076923076923,17.45769230769231,0.2730769230769212,0.0,1.0,-1.0,31.0,14.0,17.0,1151.3999999999999,1233.3,-81.90000000000009,1351.0000000000002,1519.1,-168.09999999999968,0.09,0.14,-0.05000000000000002,0.12,0.27,-0.15000000000000002,1.0,7.0,-6.0,7.0,10.0,-3.0,10.0,13.0,-3.0,1186.0,1141.3000000000002,44.69999999999982,3.0,0.0,3.0,13.0,15.0,-2.0,2.0,1.0,1.0,13.0,14.0,-1.0
M00592,Tunisia,Egypt,D,4.06923076923077,4.142307692307692,-0.07307692307692193,37.96153846153846,37.61538461538461,0.3461538461538467,0.8007692307692309,0.816923076923077,-0.016153846153846074,3.919230769230769,3.630769230769231,0.2884615384615379,2.3153846153846156,2.5846153846153848,-0.26923076923076916,81.79615384615384,81.45384615384614,0.3423076923076991,20.21923076923077,18.96153846153846,1.2576923076923094,1.0,1.0,0.0,10.0,30.0,-20.0,1030.1999999999998,1155.3000000000002,-125.10000000000036,1381.5000000000002,1325.0000000000002,56.5,0.28,0.05,0.23000000000000004,0.4,0.29000000000000004,0.10999999999999999,1.0,3.0,-2.0,11.0,16.0,-5.0,10.0,18.0,-8.0,1045.5,1167.6999999999998,-122.19999999999982,2.0,3.0,-1.0,6.0,17.0,-11.0,1.0,4.0,-3.0,19.0,22.0,-3.0
M00592,Egypt,Tunisia,D,4.142307692307692,4.06923076923077,0.07307692307692193,37.61538461538461,37.96153846153846,-0.3461538461538467,0.816923076923077,0.8007692307692309,0.016153846153846074,3.630769230769231,3.919230769230769,-0.2884615384615379,2.5846153846153848,2.3153846153846156,0.26923076923076916,81.45384615384614,81.79615384615384,-0.3423076923076991,18.96153846153846,20.21923076923077,-1.2576923076923094,1.0,1.0,0.0,30.0,10.0,20.0,1155.3000000000002,1030.1999999999998,125.10000000000036,1325.0000000000002,1381.5000000000002,-56.5,0.05,0.28,-0.23000000000000004,0.29000000000000004,0.4,-0.10999999999999999,3.0,1.0,2.0,16.0,11.0,5.0,18.0,10.0,8.0,1167.6999999999998,1045.5,122.19999999999982,3.0,2.0,1.0,17.0,6.0,11.0,4.0,1.0,3.0,22.0,19.0,3.0
M00593,Panama,Uruguay,D,4.384615384615385,4.242307692307692,0.1423076923076927,38.84615384615385,36.96153846153846,1.8846153846153868,0.8134615384615385,0.8057692307692308,0.007692307692307665,3.8615384615384616,3.7153846153846155,0.14615384615384608,3.592307692307692,2.3076923076923075,1.2846153846153845,82.08846153846153,80.55384615384615,1.5346153846153783,20.357692307692307,20.26923076923077,0.08846153846153726,3.0,1.0,2.0,22.0,15.0,7.0,1307.6000000000001,1156.8,150.80000000000018,1376.5,1407.9000000000003,-31.40000000000032,0.6,0.6399999999999999,-0.039999999999999925,0.81,0.67,0.14,2.0,1.0,1.0,19.0,13.0,6.0,12.0,11.0,1.0,1189.9,1170.5,19.40000000000009,6.0,1.0,5.0,14.0,11.0,3.0,2.0,0.0,2.0,23.0,18.0,5.0
M00593,Uruguay,Panama,D,4.242307692307692,4.384615384615385,-0.1423076923076927,36.96153846153846,38.84615384615385,-1.8846153846153868,0.8057692307692308,0.8134615384615385,-0.007692307692307665,3.7153846153846155,3.8615384615384616,-0.14615384615384608,2.3076923076923075,3.592307692307692,-1.2846153846153845,80.55384615384615,82.08846153846153,-1.5346153846153783,20.26923076923077,20.357692307692307,-0.08846153846153726,1.0,3.0,-2.0,15.0,22.0,-7.0,1156.8,1307.6000000000001,-150.80000000000018,1407.9000000000003,1376.5,31.40000000000032,0.6399999999999999,0.6,0.039999999999999925,0.67,0.81,-0.14,1.0,2.0,-1.0,13.0,19.0,-6.0,11.0,12.0,-1.0,1170.5,1189.9,-19.40000000000009,1.0,6.0,-5.0,11.0,14.0,-3.0,0.0,2.0,-2.0,18.0,23.0,-5.0
M00594,Brazil,Portugal,W,3.980769230769231,4.507692307692308,-0.5269230769230768,37.15384615384615,40.65384615384615,-3.5,0.7996153846153846,0.7923076923076923,0.007307692307692348,3.9269230769230767,3.7884615384615383,0.1384615384615384,3.2961538461538464,2.896153846153846,0.40000000000000036,82.73461538461538,83.42307692307692,-0.6884615384615387,19.803846153846152,19.76153846153846,0.04230769230769127,0.0,1.0,-1.0,14.0,22.0,-8.0,1172.2,1196.6,-24.399999999999864,1365.6,1255.3,110.29999999999995,0.28,0.22,0.060000000000000026,0.38,0.97,-0.59,2.0,3.0,-1.0,17.0,16.0,1.0,16.0,12.0,4.0,1116.2,1160.3000000000002,-44.100000000000136,4.0,4.0,0.0,13.0,15.0,-2.0,2.0,3.0,-1.0,20.0,21.0,-1.0
M00594,Portugal,Brazil,L,4.507692307692308,3.980769230769231,0.5269230769230768,40.65384615384615,37.15384615384615,3.5,0.7923076923076923,0.7996153846153846,-0.007307692307692348,3.7884615384615383,3.9269230769230767,-0.1384615384615384,2.896153846153846,3.2961538461538464,-0.40000000000000036,83.42307692307692,82.73461538461538,0.6884615384615387,19.76153846153846,19.803846153846152,-0.04230769230769127,1.0,0.0,1.0,22.0,14.0,8.0,1196.6,1172.2,24.399999999999864,1255.3,1365.6,-110.29999999999995,0.22,0.28,-0.060000000000000026,0.97,0.38,0.59,3.0,2.0,1.0,16.0,17.0,-1.0,12.0,16.0,-4.0,1160.3000000000002,1116.2,44.100000000000136,4.0,4.0,0.0,15.0,13.0,2.0,3.0,2.0,1.0,21.0,20.0,1.0
M00595,United States,Uruguay,L,4.196153846153846,4.1499999999999995,0.04615384615384688,38.26923076923077,37.61538461538461,0.6538461538461533,0.7999999999999999,0.7999999999999999,0.0,3.6153846153846154,3.7730769230769234,-0.15769230769230802,3.457692307692308,2.2384615384615385,1.2192307692307693,85.89615384615385,79.15384615384616,6.742307692307691,18.446153846153848,19.607692307692307,-1.1615384615384592,3.0,0.0,3.0,24.0,28.0,-4.0,1149.0,1093.0,56.0,1368.3999999999999,1368.3999999999999,0.0,0.65,0.24,0.41000000000000003,0.31,0.36,-0.04999999999999999,3.0,1.0,2.0,14.0,15.0,-1.0,18.0,9.0,9.0,1114.8000000000002,1179.4,-64.59999999999991,5.0,6.0,-1.0,20.0,6.0,14.0,4.0,0.0,4.0,24.0,27.0,-3.0
M00595,Uruguay,United States,W,4.1499999999999995,4.196153846153846,-0.04615384615384688,37.61538461538461,38.26923076923077,-0.6538461538461533,0.7999999999999999,0.7999999999999999,0.0,3.7730769230769234,3.6153846153846154,0.15769230769230802,2.2384615384615385,3.457692307692308,-1.2192307692307693,79.15384615384616,85.89615384615385,-6.742307692307691,19.607692307692307,18.446153846153848,1.1615384615384592,0.0,3.0,-3.0,28.0,24.0,4.0,1093.0,1149.0,-56.0,1368.3999999999999,1368.3999999999999,0.0,0.24,0.65,-0.41000000000000003,0.36,0.31,0.04999999999999999,1.0,3.0,-2.0,15.0,14.0,1.0,9.0,18.0,-9.0,1179.4,1114.8000000000002,64.59999999999991,6.0,5.0,1.0,6.0,20.0,-14.0,0.0,4.0,-4.0,27.0,24.0,3.0
M00596,Brazil,Spain,L,4.023076923076923,4.026923076923077,-0.0038461538461538325,35.11538461538461,35.23076923076923,-0.1153846153846203,0.8092307692307691,0.8046153846153845,0.004615384615384577,3.276923076923077,3.43076923076923,-0.1538461538461533,2.3346153846153848,3.015384615384615,-0.6807692307692301,80.53461538461539,80.12692307692308,0.4076923076923151,17.03076923076923,16.923076923076923,0.10769230769230731,0.0,0.0,0.0,23.0,17.0,6.0,1047.9,1188.7,-140.79999999999995,1380.8999999999999,1334.0,46.899999999999864,0.3,0.24,0.06,0.25,0.03,0.22,3.0,2.0,1.0,16.0,13.0,3.0,5.0,7.0,-2.0,1048.0,1203.1,-155.0999999999999,5.0,2.0,3.0,10.0,14.0,-4.0,0.0,1.0,-1.0,27.0,21.0,6.0
M00596,Spain,Brazil,W,4.026923076923077,4.023076923076923,0.0038461538461538325,35.23076923076923,35.11538461538461,0.1153846153846203,0.8046153846153845,0.8092307692307691,-0.004615384615384577,3.43076923076923,3.276923076923077,0.1538461538461533,3.015384615384615,2.3346153846153848,0.6807692307692301,80.12692307692308,80.53461538461539,-0.4076923076923151,16.923076923076923,17.03076923076923,-0.10769230769230731,0.0,0.0,0.0,17.0,23.0,-6.0,1188.7,1047.9,140.79999999999995,1334.0,1380.8999999999999,-46.899999999999864,0.24,0.3,-0.06,0.03,0.25,-0.22,2.0,3.0,-1.0,13.0,16.0,-3.0,7.0,5.0,2.0,1203.1,1048.0,155.0999999999999,2.0,5.0,-3.0,14.0,10.0,4.0,1.0,0.0,1.0,21.0,27.0,-6.0
